time,alt,bias_x,bias_y,dop,h_acc,height,lat,lon,time_acc,v_acc,vel_acc,vel_h,vel_x,vel_y,vel_z,x,y,yaw,yaw_acc,z
1532707277.572206,32487.0,-0.6988201207276665,1.7175528911230968,1.17,622.1428571428571,78.551,49.40242157142857,2.7956919714285715,2e-09,837.1428571428571,0.06057142857142857,4.496285714285714,4.422714285714286,-0.7781428571428571,0.012714285714285714,-222.3347157999212,361.0217805254192,-0.19001643912557853,0.014160080620905253,5.015205608976877
1532707277.65534,32484.0,-0.6988201207276665,1.7175528911230968,1.17,621.2857142857143,78.548,49.402421242857145,2.7956963428571426,2e-09,836.2857142857143,0.060142857142857144,4.508571428571429,4.446428571428571,-0.6832857142857143,0.014428571428571428,-222.01743288001836,360.9852241698008,-0.1711445429896088,0.014127667363368216,5.012218678735151
1532707277.7368279,32481.0,-0.6988201207276665,1.7175528911230968,1.17,620.4285714285714,78.545,49.40242091428571,2.795700714285714,2e-09,835.4285714285714,0.05971428571428571,4.520857142857143,4.470142857142857,-0.5884285714285714,0.016142857142857143,-221.70014996011548,360.94866781418233,-0.15227264685364617,0.014095254105831179,5.009231748493424
1532707277.8160882,32478.0,-0.6988201207276665,1.7175528911230968,1.17,619.5714285714286,78.542,49.40242058571429,2.7957050857142858,2e-09,834.5714285714286,0.05928571428571429,4.533142857142857,4.493857142857143,-0.49357142857142855,0.017857142857142856,-221.3828670402126,360.9121114585639,-0.13340075071768354,0.01406284084829414,5.006244818251697
1532707277.897675,32475.0,-0.6988201207276665,1.7175528911230968,1.17,618.7142857142857,78.539,49.40242025714286,2.7957094571428573,2e-09,833.7142857142857,0.05885714285714286,4.545428571428571,4.517571428571429,-0.3987142857142857,0.019571428571428573,-221.06558412030972,360.87555510294544,-0.1145288545817209,0.014030427590757103,5.003257888009971
1532707277.975734,32472.0,-0.6988201207276665,1.7175528911230968,1.17,617.8571428571429,78.536,49.40241992857143,2.7957138285714285,2e-09,832.8571428571429,0.058428571428571434,4.557714285714286,4.541285714285714,-0.3038571428571428,0.021285714285714286,-220.74830120040687,360.838998747327,-0.09565695844575117,0.013998014333220066,5.000270957768245
1532707278.053513,32474.285714285714,-0.6988201207276665,1.7175528911230968,1.17,616.2857142857143,78.53814285714286,49.40241972857143,2.795722685714286,2e-09,831.0,0.05814285714285715,4.571571428571429,4.561285714285715,-0.09057142857142857,0.024285714285714285,-220.10543857112876,360.81672922010983,-0.05178182451156488,0.013868161836871689,5.00243724779496
1532707278.134831,32479.571428571428,-0.6988201207276665,1.7175528911230968,1.17,615.5714285714286,78.54328571428572,49.40241985714286,2.795727171428571,2e-09,830.0,0.05828571428571429,4.573142857142858,4.557571428571428,0.027857142857142858,0.02557142857142857,-219.77985886175352,360.83101604851106,-0.026778586713348318,0.013770722598060347,5.007590468063403
1532707278.20634,32484.85714285714,-0.6988201207276665,1.7175528911230968,1.17,614.8571428571429,78.54842857142857,49.40241998571429,2.795731657142857,2e-09,829.0,0.058428571428571434,4.574714285714286,4.553857142857143,0.14628571428571427,0.026857142857142857,-219.4542791523783,360.84530287691234,-0.0017753489151246526,0.013673283359249007,5.012743688331844
1532707278.2900891,32490.14285714286,-0.6988201207276665,1.7175528911230968,1.17,614.1428571428571,78.55357142857143,49.402420114285725,2.795736142857143,2e-09,828.0,0.05857142857142857,4.5762857142857145,4.550142857142857,0.2647142857142857,0.028142857142857143,-219.12869944300306,360.85958970531357,0.023227888883091907,0.013575844120437665,5.017896908600286
